time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification,event_label,sp_ret,sp_vol7,fear&greed,vol_wass_clustering,vol_wass_degree_centrality,vol_wass_pagerank,log_wass_clustering,log_wass_degree_centrality,log_wass_pagerank,log_dtw_clustering,log_dtw_degree_centrality,log_dtw_pagerank,vol_dtw_clustering,vol_dtw_degree_centrality,vol_dtw_pagerank
1624,2025-01-31,1.18,0.0,0.0,1.46,0.0,0.5444988524930658,1.66,0.02,0.6200937008549925,1.22,0.0,0.0,6040.52978515625,16.4300003051757,21.13,66.6927,0.0006729983131367,0.0262014508441655,76.0,Extreme Greed,1,-0.005046825774505104,0.0077352229537134545,76.0,0.9833278164846302,0.983023003140254,0.1002983635461841,0.9833278164846302,0.983023003140254,0.1002983635461841,0.695473730165453,0.692571679526498,0.1031145829948802,0.9526630770300047,0.9528430051005664,0.1009422638835612
1625,2025-02-01,1.18,0.0,0.0,1.44,0.0,0.0,1.7,0.0,0.6890005309632001,1.2,0.0,0.0,6040.52978515625,16.4300003051757,21.13,66.6927,0.0002114294864664,0.0120451104614885,68.0,Greed,1,0.0,0.0077352229537134545,68.0,0.9834271825703318,0.983164533758342,0.1002781933466293,0.9834271825703318,0.983164533758342,0.1002781933466293,0.6872182929489714,0.6849452392666386,0.1042741107613568,0.954591455287979,0.9547596419330948,0.1008820495896328
1626,2025-02-02,1.18,0.0,0.0,1.4,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,6040.52978515625,16.4300003051757,21.13,66.6927,0.0010047001656002,0.0311815726459598,60.0,Greed,1,0.0,0.0077352229537134545,60.0,0.9833534924874828,0.98309858072649,0.1003036828354261,0.9833534924874828,0.98309858072649,0.1003036828354261,0.6853422396629663,0.6832162800231192,0.104110589554581,0.955755101939128,0.9559263070886426,0.1008529735429644
1627,2025-02-03,1.18,0.0,0.0,1.4,0.0,0.0,1.72,0.0,0.0,1.2,0.0,0.0,5994.56982421875,18.6200008392334,22.17,66.6927,0.0048931354725338,0.0878941978942893,44.0,Fear,1,-0.007608597684666707,0.006012477586821728,44.0,0.983451601399116,0.9832172824666922,0.1003190574733855,0.983451601399116,0.9832172824666922,0.1003190574733855,0.6819885618206061,0.6801003971285112,0.104799338133716,0.9552405222815296,0.9554107328896928,0.1008539091710808
1628,2025-02-04,1.18,0.0,0.0,1.38,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6037.8798828125,17.2099990844726,23.3,66.6927,0.0011295423579618,0.032147900436619,72.0,Greed,1,0.007224881828679752,0.0055067221869025745,72.0,0.9831589881521806,0.9829312388376732,0.1003488356590054,0.9831589881521806,0.9829312388376732,0.1003488356590054,0.6736418314382867,0.6720936511917945,0.1044814379215598,0.9547281172333888,0.9549005210150748,0.1008860568273182
1629,2025-02-05,1.18,0.0,0.0,1.42,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,6061.47998046875,15.7700004577636,23.49,66.6927,0.0003266672181379,0.0200083473720409,54.0,Neutral,1,0.003908672930614365,0.00542609618185794,54.0,0.9827134921508448,0.9824920023852856,0.1003449807032384,0.9827134921508448,0.9824920023852856,0.1003449807032384,0.6757690054889904,0.6741228261034184,0.1048830543349122,0.9545985222271136,0.9547748905802628,0.1008836774188917
1630,2025-02-06,1.18,0.0,0.0,1.44,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6083.56982421875,15.5,23.26,66.6927,0.0004552157151489,0.0278237864485711,49.0,Neutral,1,0.003644298722618622,0.005219757879697545,49.0,0.9829505399348732,0.982733554184942,0.1003050120083349,0.9829505399348732,0.982733554184942,0.1003050120083349,0.6754180823397297,0.6738358487121308,0.1050274889198315,0.954853351153234,0.955034515983496,0.1008332521670293
1631,2025-02-07,1.18,0.0,0.0,1.44,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6025.990234,16.5400009155273,23.02,66.6927,0.0007623270512088,0.0377762510390709,44.0,Fear,1,-0.009464770173184367,0.006157345456046682,44.0,0.9827383696914476,0.9825269242256872,0.1003372214677974,0.9827383696914476,0.9825269242256872,0.1003372214677974,0.6729828402791409,0.6716241427211187,0.1048600512019101,0.9553228356964654,0.955502089554695,0.1008305182439169
1632,2025-02-08,1.18,0.0,0.0,1.42,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,6025.990234,16.5400009155273,23.02,66.6927,5.373637048145366e-05,0.0092046283536105,44.0,Fear,1,0.0,0.006157345456046682,44.0,0.9822662521301082,0.9820466615185932,0.1003455501748642,0.9822662521301082,0.9820466615185932,0.1003455501748642,0.6704550424094052,0.6692214241196855,0.1037525016790751,0.9559383408949432,0.9561113153541632,0.1008001234449688
1633,2025-02-09,1.18,0.0,0.0,1.42,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6025.990234,16.5400009155273,23.02,66.6927,0.0002603469995112,0.0201839008194573,46.0,Fear,1,0.0,0.006157345456046682,46.0,0.9818709242648468,0.9816666828886158,0.1003557938543882,0.9818709242648468,0.9816666828886158,0.1003557938543882,0.6652647876437016,0.6645679270204807,0.1055402305448601,0.9555082444613024,0.9556818591704116,0.100824320846386
1634,2025-02-10,1.18,0.0,0.0,1.44,0.0,0.0,1.78,0.02,0.0,1.18,0.0,0.0,6066.43994140625,15.8100004196167,22.77,66.6927,0.0003491479122557,0.0210274028852739,43.0,Fear,1,0.006712541148510942,0.005697049823417572,43.0,0.9818736744360684,0.981663044340522,0.1003480296850552,0.9818736744360684,0.981663044340522,0.1003480296850552,0.6679539535037754,0.6665705273719222,0.1041403435350337,0.9552179366926626,0.9553900365120102,0.100819365508773
1635,2025-02-11,1.18,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,6068.5,16.0200004577636,22.81,66.6927,0.0005051383475118,0.0234175125384082,47.0,Neutral,1,0.00033958278885926063,0.005156538411652033,47.0,0.9814768911634532,0.9812400672974022,0.1003631831777239,0.9814768911634532,0.9812400672974022,0.1003631831777239,0.6644854470472815,0.663075735521342,0.1052241574573829,0.9556528951031488,0.9558254092078976,0.1008138787363046
1636,2025-02-12,1.18,0.0,0.0,1.42,0.0,0.0,1.76,0.02,0.0,1.18,0.0,0.0,6051.97021484375,15.8900003433227,22.69,66.6927,0.00064037119992,0.0273909117863554,46.0,Fear,1,-0.0027238667143857365,0.005084906786395528,46.0,0.9824096899153528,0.9821443035447216,0.1003595362489967,0.9824096899153528,0.9821443035447216,0.1003595362489967,0.6707951554186813,0.6684812688768605,0.1052482289546537,0.9547325540018814,0.954912405555854,0.1008214471563049
1637,2025-02-13,1.18,0.0,0.0,1.36,0.02,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6115.06982421875,15.1000003814697,22.43,66.6927,0.0003115067558818,0.0204307954766988,50.0,Neutral,1,0.010426292122230674,0.006414631998476547,50.0,0.984704062139652,0.9844286253562836,0.1002703205340442,0.984704062139652,0.9844286253562836,0.1002703205340442,0.6891964589294095,0.6863049232345211,0.1056338781475571,0.954648431750626,0.9548268335061572,0.100876604214272
1638,2025-02-14,1.18,0.0,0.0,1.44,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6114.6298828125,14.7700004577636,22.44,66.6927,0.0002323612139161,0.0183035863642223,48.0,Neutral,1,-7.194380749464546e-05,0.004663845549648844,48.0,0.9820216748941912,0.9818171250987412,0.1003068263980741,0.9820216748941912,0.9818171250987412,0.1003068263980741,0.6749678946249781,0.6734613401468497,0.1052329296710458,0.9602317439140234,0.9603695014043953,0.1007354279365645
1639,2025-02-15,1.18,0.0,0.0,1.38,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,6114.6298828125,14.7700004577636,22.44,66.6927,2.0442840400679343e-05,0.0053749307246074,50.0,Neutral,1,0.0,0.004663845549648844,50.0,0.983585765229763,0.9834208002096588,0.1002890082736341,0.983585765229763,0.9834208002096588,0.1002890082736341,0.6799570877182972,0.6786705615908736,0.1040377900172556,0.9761586407713704,0.976187178796574,0.1004300536700187
1640,2025-02-16,1.18,0.0,0.0,1.42,0.0,0.0,1.7,0.0,0.4919531899484236,1.18,0.0,0.0,6114.6298828125,14.7700004577636,22.44,66.6927,0.0001064577539516,0.0065106127347994,54.0,Neutral,1,0.0,0.004663845549648844,54.0,0.9833352878986628,0.983165893077692,0.100280156175241,0.9833352878986628,0.983165893077692,0.100280156175241,0.6768887314009051,0.6758149011610206,0.1036405688670257,0.9766843221759538,0.9767116650929772,0.10051074742368
1641,2025-02-17,1.18,0.0,0.0,1.38,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,6114.6298828125,14.7700004577636,22.44,66.6927,0.0001248588615186,0.0130213086995298,51.0,Neutral,1,0.0,0.004226364646833352,51.0,0.984199579594666,0.9840240506304564,0.1002969596330504,0.984199579594666,0.9840240506304564,0.1002969596330504,0.6829745800935729,0.6816081049041706,0.1038445796968528,0.9760437974019656,0.9760710171845528,0.1004812998565506
1642,2025-02-18,1.18,0.0,0.0,1.4,0.02,0.0,1.74,0.0,0.3216565062456264,1.18,0.0,0.0,6129.580078,15.3500003814697,21.52,66.6927,0.0004366338346785,0.0262549214927179,47.0,Neutral,1,0.002444987754618433,0.0042349341524356415,47.0,0.9840284522105398,0.9838256703345096,0.1002856862114418,0.9840284522105398,0.9838256703345096,0.1002856862114418,0.6733158252318824,0.6716682021692726,0.1041088551091312,0.9763861233657792,0.9764094023025908,0.1004391167526357
1643,2025-02-19,1.18,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,6144.14990234375,15.2700004577636,18.91,66.6927,0.0001332119951695,0.0111291898421734,44.0,Fear,1,0.002376969410358587,0.0038174555106373245,44.0,0.9838243387014648,0.9836101773463796,0.1002821802142029,0.9838243387014648,0.9836101773463796,0.1002821802142029,0.6731485713116625,0.6714592278471148,0.1038289806216189,0.9750050315150652,0.9750310541841132,0.1005359218306596
1644,2025-02-20,1.22,0.0,0.0,1.56,0.0,0.0,1.86,0.0,0.0,1.18,0.0,0.0,6117.52001953125,15.6599998474121,18.2,66.6927,0.0002045878896274,0.0115877817136016,49.0,Neutral,1,-0.0043341850761716705,0.00225068815417361,49.0,0.976310824269409,0.9761057828191544,0.1005043085313245,0.976310824269409,0.9761057828191544,0.1005043085313245,0.611836077959724,0.6122053712005484,0.1064766073200341,0.974837800993374,0.9748671448995876,0.1005179402787747
1645,2025-02-21,1.22,0.0,0.0,1.6,0.0,0.0,1.92,0.0,0.0,1.24,0.0,0.0,6013.1298828125,18.2099990844726,17.75,66.6927,0.0008244031001676,0.0297433540827132,55.0,Greed,1,-0.01706412670256352,0.006859833351048453,55.0,0.971783458557373,0.9715739608858864,0.1005380790525938,0.971783458557373,0.9715739608858864,0.1005380790525938,0.5813932778510085,0.5831388320495642,0.1068334006352661,0.9480856820765802,0.9484070521045592,0.1013478842901285
1646,2025-02-22,1.22,0.0,0.0,1.6,0.0,0.0,1.94,0.0,0.0,1.26,0.0,0.0,6013.1298828125,18.2099990844726,17.75,66.6927,5.453200242025954e-05,0.0080623961465125,49.0,Neutral,1,0.0,0.006859833351048453,49.0,0.9718514434216192,0.9716399194346876,0.1005652214818704,0.9718514434216192,0.9716399194346876,0.1005652214818704,0.5822403740401672,0.5840042047744081,0.107055510544309,0.9376825002459728,0.9381491027861392,0.1015736659787214
1647,2025-02-23,1.22,0.0,0.0,1.6,0.0,0.0,1.9,0.0,0.0,1.26,0.0,0.0,6013.1298828125,18.2099990844726,17.75,66.6927,7.691060748475401e-05,0.012116919720584,50.0,Neutral,1,0.0,0.006859833351048453,50.0,0.9717043621734588,0.9715016396770588,0.1005706834385674,0.9717043621734588,0.9715016396770588,0.1005706834385674,0.5855792321452424,0.5876441282781497,0.1065027662519689,0.9354213075010004,0.9359245606572988,0.1016442688510721
1648,2025-02-24,1.22,0.0,0.0,1.62,0.0,0.0,1.92,0.0,0.0,1.26,0.0,0.0,5983.25,18.9799995422363,17.33,66.6927,0.0010769017961111,0.0123778260653209,49.0,Neutral,1,-0.00496910650440241,0.006830986725465022,49.0,0.9710662532570244,0.9708758237006072,0.100595413707097,0.9710662532570244,0.9708758237006072,0.100595413707097,0.5789005721098115,0.5816560208893774,0.1074051101403017,0.936316496451447,0.936827737008368,0.1015055565603587
1649,2025-02-25,1.22,0.0,0.0,1.62,0.0,0.0,1.9,0.0,0.2702733141502981,1.26,0.0,0.0,5955.25,19.4300003051757,18.48,66.6927,0.001915998486776,0.0489660765203445,25.0,Extreme Fear,1,-0.004679730915472358,0.006387303337717279,25.0,0.9697749016192811,0.96958034853594,0.1006141763960607,0.9697749016192811,0.96958034853594,0.1006141763960607,0.5742408291735119,0.5768641128700953,0.1072618539534523,0.93627919604329,0.9368033776603536,0.1015785265512779
1650,2025-02-26,1.22,0.0,0.0,1.62,0.0,0.0,1.92,0.0,0.0,1.24,0.0,0.0,5956.06005859375,19.1000003814697,18.17,66.6927,0.0025159743624403,0.0494287271003625,21.0,Extreme Fear,1,0.00013602428004699796,0.006056405981872824,21.0,0.969829137200519,0.969638794509742,0.1005964661066324,0.969829137200519,0.969638794509742,0.1005964661066324,0.5757503689543484,0.5785717690862429,0.1067873530592333,0.9355502804444727,0.9360927333582624,0.1015461750339245
1651,2025-02-27,1.24,0.0,0.0,1.6,0.02,0.0,1.9,0.0,0.0,1.26,0.0,0.0,5861.56982421875,21.1299991607666,18.55,66.6927,0.0007411645957605,0.0334904476019453,10.0,Extreme Fear,1,-0.015864553655509872,0.007440353028334011,10.0,0.9682131117477796,0.9680308009417792,0.1006320115573853,0.9682131117477796,0.9680308009417792,0.1006320115573853,0.5636211677785364,0.5666977461304026,0.1075621014676633,0.936147948111922,0.936680365734631,0.1015754272767092
1652,2025-02-28,1.26,0.0,0.0,1.62,0.0,0.0,1.92,0.0,0.0,1.26,0.0,0.0,5954.5,19.6299991607666,20.28,66.6927,0.002495680851744,0.0774919206586878,16.0,Extreme Fear,1,0.01585414463498891,0.009457734070893556,16.0,0.9679350672643954,0.9677575706779274,0.1006449489668635,0.9679350672643954,0.9677575706779274,0.1006449489668635,0.5637406515231961,0.5672302643620305,0.1069418102422771,0.9324956854018074,0.9330569894166562,0.1016363258334042
1653,2025-03-01,1.26,0.0,0.0,1.6,0.0,0.0,1.92,0.02,0.0,1.28,0.0,0.0,5954.5,19.6299991607666,20.28,66.6927,0.0003702084289908,0.018016436670633,20.0,Extreme Fear,1,0.0,0.009457734070893556,20.0,0.9680388876745796,0.9678712471305666,0.1006664094183839,0.9680388876745796,0.9678712471305666,0.1006664094183839,0.5593049978255582,0.5627141028772616,0.107245855575817,0.9294923562701376,0.930072716538568,0.10172291403141
1654,2025-03-02,1.26,0.0,0.0,1.64,0.0,0.0,1.92,0.0,0.0,1.28,0.0,0.0,5954.5,19.6299991607666,20.28,66.6927,0.0044606766308648,0.0450953091285615,26.0,Fear,1,0.0,0.009457734070893556,26.0,0.968007292739137,0.9678583135143676,0.1006591077700506,0.968007292739137,0.9678583135143676,0.1006591077700506,0.560263837231745,0.5639145472781326,0.1069152753503682,0.9273965974241254,0.9279818373909504,0.1017727922840053
1655,2025-03-03,1.26,0.0,0.0,1.66,0.0,0.0,1.94,0.0,0.0,1.28,0.0,0.0,5849.72021484375,22.7800006866455,22.89,66.6927,0.0039197382445869,0.0368152314658109,33.0,Fear,1,-0.0175967394669998,0.011287952636392337,33.0,0.9674651073378197,0.9673141461296104,0.1006844253207879,0.9674651073378197,0.9673141461296104,0.1006844253207879,0.5581178905504697,0.5615393990876236,0.1068552375104623,0.9273858443307396,0.9279699134871447,0.1016714329885966
1656,2025-03-04,1.26,0.0,0.0,1.68,0.0,0.0,1.96,0.0,0.0,1.28,0.0,0.0,5778.14990234375,23.5100002288818,24.12,66.6927,0.0027097185540611,0.0654055684433172,15.0,Extreme Fear,1,-0.012234826602200433,0.011806278909853023,15.0,0.9671950324838272,0.9670497205229328,0.100694366184593,0.9671950324838272,0.9670497205229328,0.100694366184593,0.5579961946911489,0.5619718145529499,0.1066084291607963,0.926512869880501,0.927107577969843,0.1017505950677116
1657,2025-03-05,1.26,0.0,0.0,1.68,0.0,0.0,1.94,0.0,0.0,1.28,0.0,0.0,5842.6298828125,21.9300003051757,25.5,66.6927,0.0009785146169043,0.0253123717799246,20.0,Extreme Fear,1,0.011159277893187936,0.01314686501984584,20.0,0.9672000473999374,0.9670788380047618,0.1007064454561539,0.9672000473999374,0.9670788380047618,0.1007064454561539,0.5586652500714011,0.5625372227015946,0.1065900501063894,0.9275398218808452,0.928136166905853,0.1016769610900445
1658,2025-03-06,1.26,0.0,0.0,1.7,0.0,0.0,1.92,0.0,0.0,1.28,0.0,0.0,5738.52001953125,24.8700008392334,24.68,66.6927,0.0010848839714162,0.0384344147928124,25.0,Extreme Fear,1,-0.017819007085749905,0.013490088388006295,25.0,0.9662836850536228,0.9661655319991302,0.1007350141139123,0.9662836850536228,0.9661655319991302,0.1007350141139123,0.5553608734038837,0.5593948957073048,0.106768491222201,0.9281433231024968,0.9287283083637764,0.1016700934082127
1659,2025-03-07,1.24,0.0,0.0,1.68,0.0,0.0,1.9,0.0,0.0,1.28,0.0,0.0,5770.2001953125,23.3700008392334,25.49,66.6927,0.0019554763496887,0.0457932916045174,34.0,Fear,1,0.00552061780274804,0.011509661276635708,34.0,0.9690483417954916,0.968921666382322,0.1007143468583727,0.9690483417954916,0.968921666382322,0.1007143468583727,0.5720843120199707,0.5751776252196424,0.1065844373649651,0.9273189802515226,0.9279133160612576,0.1016692107330281
1660,2025-03-08,1.24,0.0,0.0,1.66,0.0,0.0,1.94,0.0,0.0,1.24,0.0,0.0,5770.2001953125,23.3700008392334,25.49,66.6927,0.0001246767637502,0.0139172088909099,28.0,Fear,1,0.0,0.011509661276635708,28.0,0.969084275742108,0.9689689415251264,0.1007060629536543,0.969084275742108,0.9689689415251264,0.1007060629536543,0.5675083313974079,0.5711513217629807,0.1082226478858542,0.9313987684906272,0.9319493180899472,0.1016134285845083
1661,2025-03-09,1.24,0.0,0.0,1.64,0.0,0.0,1.94,0.0,0.0,1.24,0.0,0.0,5770.2001953125,23.3700008392334,25.49,66.6927,0.0021455590963449,0.0275625299196391,27.0,Fear,1,0.0,0.011509661276635708,27.0,0.9690123970003592,0.9688836877854252,0.1006994056617345,0.9690123970003592,0.9688836877854252,0.1006994056617345,0.5657040437377467,0.5692087548207481,0.1080325078517664,0.9321718230418872,0.9327184278758271,0.1015643578090902
1662,2025-03-10,1.24,0.0,0.0,1.62,0.0,0.0,1.96,0.0,0.0,1.24,0.0,0.0,5614.56005859375,27.8600006103515,25.72,66.6927,0.0023686715331085,0.0574448964142996,20.0,Extreme Fear,1,-0.0269730913054258,0.013645558937035547,20.0,0.9680750521185416,0.9679282740483638,0.1007255896921191,0.9680750521185416,0.9679282740483638,0.1007255896921191,0.5614410369057701,0.5649033410071626,0.1084171512939037,0.9323942819863292,0.932939574748146,0.1016191167170386
1663,2025-03-11,1.22,0.0,0.0,1.64,0.0,0.0,1.92,0.0,0.0,1.24,0.0,0.0,5572.06982421875,26.9200000762939,26.3,66.6927,0.0027214003212829,0.0495274680080562,24.0,Extreme Fear,1,-0.007567865323653167,0.013388285968983343,24.0,0.9681883646086098,0.9680593345476252,0.1007211019071624,0.9681883646086098,0.9680593345476252,0.1007211019071624,0.5707293235322866,0.5745722847314265,0.1079421571118923,0.9324388908307704,0.9329837003378292,0.1016060700505905
1664,2025-03-12,1.22,0.0,0.0,1.66,0.02,0.0,1.84,0.0,0.0,1.24,0.0,0.0,5599.2998046875,24.2299995422363,26.59,66.6927,0.0007349355188154,0.0340187087528152,34.0,Fear,1,0.004886869929446425,0.012283226624426125,34.0,0.9689490436717976,0.9688211086338182,0.1006912521477449,0.9689490436717976,0.9688211086338182,0.1006912521477449,0.5764604544546852,0.5802754260399138,0.1078886338468006,0.9354645692388516,0.9359965466349208,0.101638012406328
1665,2025-03-13,1.18,0.0,0.0,1.52,0.0,0.0,1.8,0.0,0.0,1.24,0.0,0.0,5521.52001953125,24.6599998474121,26.76,66.6927,0.0010218511766469,0.030368518002056,45.0,Fear,1,-0.013890984206835322,0.011730211069751618,45.0,0.976506184426033,0.9763495502163404,0.1005082854100486,0.976506184426033,0.9763495502163404,0.1005082854100486,0.6266949667880273,0.6283966771811615,0.1064135799758027,0.9356566842837222,0.9361881903032532,0.1015254292532925
1666,2025-03-14,1.18,0.0,0.0,1.46,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,5638.93994140625,21.7700004577636,26.85,66.6927,0.0010438394882963,0.030001517406778,27.0,Fear,1,0.021265869083087807,0.015182168222727254,27.0,0.9807318362227144,0.9805860005814188,0.1004351827514572,0.9807318362227144,0.9805860005814188,0.1004351827514572,0.6593412902463658,0.6597507916962865,0.1067972651457878,0.9620491621910516,0.9621673931885368,0.1007820907912282
1667,2025-03-15,1.18,0.0,0.0,1.46,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,5638.93994140625,21.7700004577636,26.85,66.6927,5.435259026696606e-05,0.0080892881232022,46.0,Fear,1,0.0,0.015182168222727254,46.0,0.9808517435914774,0.980720142531444,0.1004366905355294,0.9808517435914774,0.980720142531444,0.1004366905355294,0.6665838896996167,0.6672062350776987,0.106128609230497,0.971498359047487,0.9715432627765466,0.1007328609431601
1668,2025-03-16,1.18,0.0,0.0,1.44,0.0,0.0,1.76,0.0,0.0,1.18,0.0,0.0,5638.93994140625,21.7700004577636,26.85,66.6927,0.0004757946473205,0.0209804980017576,30.0,Fear,1,0.0,0.015182168222727254,30.0,0.9807128409522582,0.9805819783539312,0.1004354376318825,0.9807128409522582,0.9805819783539312,0.1004354376318825,0.6605288681445962,0.6610514630371693,0.1070855808557076,0.9750550584636238,0.9750886585588778,0.1006115841532979
1669,2025-03-17,1.18,0.0,0.0,1.46,0.0,0.0,1.7,0.0,0.4269569824960379,1.18,0.0,0.0,5675.1201171875,20.5100002288818,27.0,66.6927,0.0002573398891351,0.0147358173752103,32.0,Fear,1,0.006416130719105961,0.011179476921986469,32.0,0.9814026768237302,0.9812705587426168,0.1004193143585571,0.9814026768237302,0.9812705587426168,0.1004193143585571,0.6689328285868043,0.6692426471580427,0.1058946228934421,0.97484596814892,0.9748809517390252,0.1005907691340277
1670,2025-03-18,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,5614.660156,21.7000007629394,27.14,66.6927,0.0004430631140598,0.0256520165766805,34.0,Fear,1,-0.010653512161688528,0.011651491535649334,34.0,0.9814186870013056,0.9812873992113508,0.100393000382153,0.9814186870013056,0.9812873992113508,0.100393000382153,0.6782987868538475,0.678742428935672,0.1062559680611992,0.9761631873943848,0.9761920029359368,0.1005249032440248
1671,2025-03-19,1.18,0.0,0.0,1.44,0.0,0.0,1.66,0.0,0.0,1.18,0.0,0.0,5675.2900390625,19.8999996185302,27.21,66.6927,0.0009944296095724,0.0137342662082829,32.0,Fear,1,0.010798495612901693,0.01217048075627223,32.0,0.980787675228268,0.9806584038932432,0.1004032756713172,0.980787675228268,0.9806584038932432,0.1004032756713172,0.6730639233472481,0.6740798823544696,0.1057210594352703,0.97661674800033,0.976646979559768,0.1005002617928467
1672,2025-03-20,1.18,0.0,0.0,1.4,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,5662.89013671875,19.7999992370605,27.39,66.6927,0.0007104507939535,0.0220082147292889,49.0,Neutral,1,-0.0021848931523151816,0.010282278759930123,49.0,0.9827418071236946,0.9826003868228336,0.100354485619746,0.9827418071236946,0.9826003868228336,0.100354485619746,0.6917490129921375,0.6917967430550154,0.1061166389038743,0.9762244858204264,0.9762583726252724,0.1004924933000776
1673,2025-03-21,1.18,0.0,0.0,1.4,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5667.56005859375,19.2800006866455,27.24,66.6927,0.0001327774938152,0.0137074071310217,31.0,Fear,1,0.0008246534476661349,0.006743654019685223,31.0,0.9842846873108236,0.9841404328213408,0.1003385000368405,0.9842846873108236,0.9841404328213408,0.1003385000368405,0.7022909816427074,0.7019958776630114,0.1062251394898975,0.978807203554574,0.978830193124286,0.1004693678561134
1674,2025-03-22,1.18,0.0,0.0,1.38,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5667.56005859375,19.2800006866455,27.24,66.6927,3.5909496555344644e-05,0.0072976626568201,32.0,Fear,1,0.0,0.006743654019685223,32.0,0.984979361672148,0.9848396453831686,0.1003430600183423,0.984979361672148,0.9848396453831686,0.1003430600183423,0.7101307619319616,0.7097662107561179,0.1059334303234187,0.9833683699966498,0.983380191749578,0.1003647245585525
1675,2025-03-23,1.18,0.0,0.0,1.4,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,5667.56005859375,19.2800006866455,27.24,66.6927,0.0002644228867571,0.0049238554153765,30.0,Fear,1,0.0,0.006743654019685223,30.0,0.9842487216006384,0.9840918180675786,0.1003507222654219,0.9842487216006384,0.9840918180675786,0.1003507222654219,0.6977104911281223,0.6978091663680116,0.1051412748312972,0.985976124578954,0.9859814929952768,0.1003296720182895
1676,2025-03-24,1.18,0.0,0.0,1.38,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5767.56982421875,17.4799995422363,27.07,66.6927,0.0004917273636902,0.0240682803622569,45.0,Fear,1,0.017646000146633645,0.009204825837414074,45.0,0.9845324331044296,0.9843824098693774,0.1003340577596216,0.9845324331044296,0.9843824098693774,0.1003340577596216,0.7066877411205874,0.7067799733665249,0.1056040442723264,0.9843893871943346,0.9844004395089953,0.1003317830626294
1677,2025-03-25,1.18,0.0,0.0,1.4,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,5776.64990234375,17.1499996185302,27.18,66.6927,0.0002275564614319,0.017780277360545,46.0,Fear,1,0.0015743334544251475,0.0072868658894669905,46.0,0.984647010429296,0.984518859043501,0.1003273039700569,0.984647010429296,0.984518859043501,0.1003273039700569,0.7089494821607015,0.7089984046689596,0.1043525852658125,0.9843214261322792,0.9843328262806198,0.1003280952615316
1678,2025-03-26,1.18,0.0,0.0,1.4,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,5712.2001953125,18.329999923706,27.25,66.6927,0.0002810799221386,0.0192968738868131,47.0,Neutral,1,-0.011156934922627149,0.008537875902094587,47.0,0.984754155333622,0.984623317053536,0.1003099005651191,0.984754155333622,0.984623317053536,0.1003099005651191,0.7155686110682007,0.715520428058632,0.1054216734987374,0.984398206370283,0.9844095238853876,0.1003290060014757
1679,2025-03-27,1.18,0.0,0.0,1.42,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5693.31005859375,18.6900005340576,26.57,66.6927,0.0001817681748398,0.0161476135010362,40.0,Fear,1,-0.003306980860763864,0.00861687737699335,40.0,0.9829276870908412,0.9828067603581104,0.1003358992212802,0.9829276870908412,0.9828067603581104,0.1003358992212802,0.7003209488850148,0.7008235736410307,0.1052529385812481,0.984694372188119,0.9847060601155871,0.1003475142083694
1680,2025-03-28,1.18,0.0,0.0,1.42,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,5580.93994140625,21.6499996185302,26.44,66.6927,0.0007627276083245,0.0230225073160597,44.0,Fear,1,-0.01973722070834405,0.011595763674057945,44.0,0.982963991473502,0.9828216758722516,0.1003300095522519,0.982963991473502,0.9828216758722516,0.1003300095522519,0.6994834837451585,0.6998189728631566,0.1049048637032883,0.9811429278898574,0.9811672827187964,0.100391394447939
